level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	11	1	1	6	228	1252	49	8	84.339920	evaluadas
5	1	11	1	1	7	281	1254	16	7	70.282555	por
5	1	11	1	1	8	301	1252	7	8	70.282555	la
5	1	11	1	1	9	312	1252	70	8	54.621544	administracion
5	1	11	1	1	10	386	1252	11	8	93.131126	de
5	1	11	1	1	11	401	1252	46	8	93.157318	alimentos
5	1	11	1	1	12	451	1254	5	7	47.997452	v
5	1	11	1	1	13	460	1252	33	9	28.549442	drogas
4	1	11	1	2	0	64	1270	452	9	-1	
5	1	11	1	2	1	64	1271	20	7	79.649284	‘este
5	1	11	1	2	2	88	1270	42	9	96.745148	producto
5	1	11	1	2	3	134	1272	11	6	90.292488	no
5	1	11	1	2	4	149	1271	20	7	68.232216	esta
5	1	11	1	2	5	173	1270	47	8	92.751389	destinado
5	1	11	1	2	6	224	1272	5	6	91.226189	a
5	1	11	1	2	7	233	1270	131	9	43.972771	diaanosticar,tratar,curar
5	1	11	1	2	8	358	1260	6	28	55.244183	0
5	1	11	1	2	9	368	1272	39	7	92.252289	prevenir
5	1	11	1	2	10	412	1260	43	28	86.014175	cualauier
5	1	11	1	2	11	459	1260	57	28	60.719269	enfermedad
4	1	11	1	3	0	64	1288	319	10	-1	
5	1	11	1	3	1	64	1289	20	7	77.237343	‘este
5	1	11	1	3	2	88	1288	42	10	96.914268	producto
5	1	11	1	3	3	134	1288	20	8	62.808212	esta
5	1	11	1	3	4	158	1288	47	8	88.648613	destinado
5	1	11	1	3	5	209	1290	21	8	96.829628	para
5	1	11	1	3	6	234	1288	7	8	78.748291	ol
5	1	11	1	3	7	245	1288	42	8	95.799133	mercado
5	1	11	1	3	8	291	1288	11	8	91.615265	de
5	1	11	1	3	9	307	1288	13	8	91.615265	los
5	1	11	1	3	10	324	1288	32	8	0.000000	EEUU.
5	1	11	1	3	11	363	1288	20	8	53.717148	sélo
