level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	8	1	1	5	358	721	32	11	95.849854	una
5	1	8	1	1	6	396	717	44	19	93.305946	larga
5	1	8	1	1	7	446	717	54	15	90.664757	rutina.
2	1	9	0	0	0	111	821	558	106	-1	
3	1	9	1	0	0	111	821	558	102	-1	
4	1	9	1	1	0	111	821	558	55	-1	
5	1	9	1	1	1	111	821	42	55	21.753273	ie
5	1	9	1	1	2	160	841	97	19	96.726463	omens
5	1	9	1	1	3	267	835	17	25	91.949745	3
5	1	9	1	1	4	289	830	14	40	91.949745	y
5	1	9	1	1	5	321	835	17	25	96.110764	6
5	1	9	1	1	6	348	834	35	26	94.931984	de
5	1	9	1	1	7	394	836	109	30	93.280815	soporte
5	1	9	1	1	8	514	834	155	26	91.711723	ahiflower®
4	1	9	1	2	0	111	870	252	57	-1	
5	1	9	1	2	1	111	870	34	57	0.000000	\.
5	1	9	1	2	2	161	882	53	19	27.079815	skin
5	1	9	1	2	3	231	880	132	26	31.751423	hydration’
2	1	10	0	0	0	111	940	636	107	-1	
3	1	10	1	0	0	111	940	636	107	-1	
4	1	10	1	1	0	111	940	636	107	-1	
5	1	10	1	1	1	111	940	48	56	33.504517	fh
5	1	10	1	1	2	160	967	68	17	78.414146	Great
5	1	10	1	1	3	247	976	41	17	78.414146	para
5	1	10	1	1	4	294	972	92	17	90.454620	cachorros
5	1	10	1	1	5	392	976	33	13	93.306168	con
5	1	10	1	1	6	432	972	74	21	93.216782	parches
5	1	10	1	1	7	512	976	54	13	93.109398	secos
5	1	10	1	1	8	573	976	11	13	75.523491	o
5	1	10	1	1	9	695	940	52	107	7.812977	»)
2	1	11	0	0	0	157	923	548	1	-1	
3	1	11	1	0	0	157	923	548	1	-1	
4	1	11	1	1	0	157	923	548	1	-1	
5	1	11	1	1	1	157	923	548	1	95.000000	 
2	1	12	0	0	0	157	943	547	1	-1	
3	1	12	1	0	0	157	943	547	1	-1	
4	1	12	1	1	0	157	943	547	1	-1	
5	1	12	1	1	1	157	943	547	1	95.000000	 
2	1	13	0	0	0	163	1006	204	13	-1	
3	1	13	1	0	0	163	1006	204	13	-1	
4	1	13	1	1	0	163	1006	204	13	-1	
5	1	13	1	1	1	163	1006	119	13	73.873077	descamaci6n®
5	1	13	1	1	2	287	1006	80	13	92.985252	estacional
2	1	14	0	0	0	817	876	12	177	-1	
3	1	14	1	0	0	817	876	12	177	-1	
4	1	14	1	1	0	817	876	12	7	-1	
5	1	14	1	1	1	817	876	12	7	32.463203	Et
4	1	14	1	2	0	817	888	12	8	-1	
5	1	14	1	2	1	817	888	12	8	4.416866	a
4	1	14	1	3	0	817	900	12	11	-1	
5	1	14	1	3	1	817	900	12	11	67.388939	°
4	1	14	1	4	0	818	935	11	10	-1	
5	1	14	1	4	1	818	935	11	10	24.033676	ea
4	1	14	1	5	0	818	948	11	10	-1	
5	1	14	1	5	1	818	948	11	10	5.859165	uy
4	1	14	1	6	0	818	960	11	12	-1	
5	1	14	1	6	1	818	960	11	12	96.590858	=
4	1	14	1	7	0	817	974	12	12	-1	
5	1	14	1	7	1	817	974	12	12	23.828922	co}
4	1	14	1	8	0	818	989	11	9	-1	
5	1	14	1	8	1	818	989	11	9	11.629868	—
4	1	14	1	9	0	818	1000	11	12	-1	
5	1	14	1	9	1	818	1000	11	12	14.948664	w
4	1	14	1	10	0	818	1015	11	10	-1	
5	1	14	1	10	1	818	1015	11	10	15.517292	7
4	1	14	1	11	0	818	1027	11	12	-1	
5	1	14	1	11	1	818	1027	11	12	90.237457	=
4	1	14	1	12	0	818	1041	11	12	-1	
5	1	14	1	12	1	818	1041	11	12	55.411530	x
2	1	15	0	0	0	160	1043	544	1	-1	
3	1	15	1	0	0	160	1043	544	1	-1	
4	1	15	1	1	0	160	1043	544	1	-1	
5	1	15	1	1	1	160	1043	544	1	95.000000	 
2	1	16	0	0	0	118	1073	625	27	-1	
3	1	16	1	0	0	118	1073	625	27	-1	
4	1	16	1	1	0	118	1073	625	27	-1	
5	1	16	1	1	1	118	1078	27	22	93.282257	sy
5	1	16	1	1	2	153	1073	161	22	92.587997	directamente
5	1	16	1	1	3	322	1078	15	17	90.835869	o
5	1	16	1	1	4	347	1073	96	22	81.348213	mezclar
5	1	16	1	1	5	452	1078	43	17	96.252525	con
5	1	16	1	1	6	505	1073	125	22	96.252525	alimentos:
5	1	16	1	1	7	730	1075	13	19	7.492666	\
2	1	17	0	0	0	115	1116	129	46	-1	
3	1	17	1	0	0	115	1116	129	46	-1	
4	1	17	1	1	0	115	1116	129	46	-1	
5	1	17	1	1	1	115	1116	44	46	0.000000	%
5	1	17	1	1	2	162	1127	16	11	92.905411	de
5	1	17	1	1	3	183	1127	61	14	92.607201	cualquier
2	1	18	0	0	0	60	1197	194	30	-1	
3	1	18	1	0	0	60	1197	194	30	-1	
4	1	18	1	1	0	60	1197	99	13	-1	
5	1	18	1	1	1	60	1197	46	13	90.351830	ShopID
5	1	18	1	1	2	114	1197	45	10	74.550537	SHVCBS
4	1	18	1	2	0	60	1217	194	10	-1	
5	1	18	1	2	1	60	1218	21	9	95.865479	Shop
5	1	18	1	2	2	87	1218	16	7	93.176933	URL
5	1	18	1	2	3	109	1217	145	10	37.113300	w.1ifeplus.com/SHVCBS/S/
2	1	19	0	0	0	62	1234	943	64	-1	
3	1	19	1	0	0	62	1250	943	48	-1	
4	1	19	1	1	0	62	1250	555	11	-1	
5	1	19	1	1	1	62	1250	35	10	84.677773	“estas
5	1	19	1	1	2	101	1250	80	10	82.067261	declaraciones
5	1	19	1	1	3	185	1253	14	7	96.728455	no
5	1	19	1	1	4	203	1250	21	10	96.728455	han
5	1	19	1	1	5	229	1250	23	10	93.274948	sido
5	1	19	1	1	6	256	1250	59	10	92.011108	evaluadas
5	1	19	1	1	7	319	1253	19	8	95.914413	por
5	1	19	1	1	8	342	1250	9	10	68.928635	la
5	1	19	1	1	9	355	1250	83	10	84.953484	administracién
5	1	19	1	1	10	442	1250	14	10	96.626724	de
5	1	19	1	1	11	461	1250	65	11	93.294075	alimentos
5	1	19	1	1	12	521	1246	8	20	89.049049	y
5	1	19	1	1	13	530	1250	87	10	91.481621	medicamentos.
4	1	19	1	2	0	62	1234	943	64	-1	
5	1	19	1	2	1	62	1234	34	57	33.632721	‘re
5	1	19	1	2	2	100	1234	77	57	0.000000	ceecere
5	1	19	1	2	3	186	1270	39	9	42.567535	sen
5	1	19	1	2	4	252	1270	177	9	16.674566	tenants
5	1	19	1	2	5	471	1270	84	12	45.600681	on
5	1	19	1	2	6	821	1252	184	46	0.615263	IFeplU
2	1	20	0	0	0	796	728	168	439	-1	
3	1	20	1	0	0	796	728	168	439	-1	
4	1	20	1	1	0	796	728	168	439	-1	
5	1	20	1	1	1	796	728	168	439	95.000000	 
2	1	21	0	0	0	160	1162	540	1	-1	
3	1	21	1	0	0	160	1162	540	1	-1	
4	1	21	1	1	0	160	1162	540	1	-1	
5	1	21	1	1	1	160	1162	540	1	95.000000	 
